"month_year","price"
"2023-01-01",1.475644672205055
"2023-02-01",1.601150902611621
"2023-03-01",1.4024472961592231
"2023-04-01",1.5018421937191988
"2023-05-01",1.3477327934112497
"2023-06-01",1.183010134647516
"2023-07-01",1.09504735592883
"2023-08-01",1.0543519572880489
"2023-09-01",0.9223990934430859
"2023-10-01",0.8925653780013683
"2023-11-01",1.0781668781172526
"2023-12-01",1.4416899892983672
"2024-01-01",1.5340117875161305
