"date","price"
"21.06.2021",6.763039147433685
"22.06.2021",5.2903022611299075
"23.06.2021",4.993684922121172
"24.06.2021",5.35409552144085
"25.06.2021",5.563200234415587
"26.06.2021",5.11758063680623
"27.06.2021",5.008089966180687
"28.06.2021",5.243226254214268
"29.06.2021",5.160441953372511
"30.06.2021",5.665966850841156
"01.07.2021",5.402331156289084
"02.07.2021",5.945988216974446
"03.07.2021",6.313951454891915
"04.07.2021",6.2398134252785145
"05.07.2021",6.069866704764145
"06.07.2021",5.820102517083223
"07.07.2021",5.846238019773644
"08.07.2021",5.704558757252212
"09.07.2021",5.218034669900452
"10.07.2021",5.156674151492513
"11.07.2021",5.27223470699369
"12.07.2021",5.250409291081653
"13.07.2021",5.0559263307225555
"14.07.2021",4.890792437872364
"15.07.2021",4.95459027166318
